Time,Balance,Cash,Equity,Positions,Daily_return
2016-04-04,2000.0,2000,0.0,0,
2016-04-05,2000.0,2000,0.0,0,0.0
2016-04-06,2000.0,2000,0.0,0,0.0
2016-04-07,2000.0,2000,0.0,0,0.0
2016-04-08,2000.0,2000,0.0,0,0.0
2016-04-11,2000.0,2000,0.0,0,0.0
2016-04-12,2000.0,2000,0.0,0,0.0
2016-04-13,2000.0,2000,0.0,0,0.0
2016-04-14,2000.0,2000,0.0,0,0.0
2016-04-15,2000.0,2000,0.0,0,0.0
2016-04-18,2000.0,2000,0.0,0,0.0
2016-04-19,2000.0,2000,0.0,0,0.0
2016-04-20,2000.0,2000,0.0,0,0.0
2016-04-21,2000.0,2000,0.0,0,0.0
2016-04-22,2000.0,2000,0.0,0,0.0
2016-04-25,2000.0,2000,0.0,0,0.0
2016-04-26,2000.0,2000,0.0,0,0.0
2016-04-27,2000.0,2000,0.0,0,0.0
2016-04-28,2000.0,2000,0.0,0,0.0
2016-04-29,1972.1572397825332,14.187227117738303,1957.970012664795,83,-0.013921380108733339
2016-05-02,1980.4572714445205,14.187227117738303,1966.2700443267822,83,0.00420860542686885
2016-05-03,1949.7472017881485,14.187227117738303,1935.5599746704102,83,-0.01550655502603826
2016-05-04,1958.0472334501358,14.187227117738303,1943.8600063323975,83,0.004256978368464948
2016-05-05,1964.6872271177383,14.187227117738303,1950.5,83,0.0033911304866240943
2016-05-06,1957.2172144529434,14.187227117738303,1943.029987335205,83,-0.0038021383565228772
2016-05-09,1953.8972967741104,14.187227117738303,1939.710069656372,83,-0.0016962438580231387
2016-05-10,1955.5571764585586,14.187227117738303,1941.3699493408203,83,0.0008495224836990722
2016-05-11,1941.4471701261612,14.187227117738303,1927.2599430084229,83,-0.007215338166665197
2016-05-12,1922.357208120546,14.187227117738303,1908.1699810028076,83,-0.00983285164765757
2016-05-13,1908.2472017881485,14.187227117738303,1894.0599746704102,83,-0.00733995028228529
2016-05-16,1932.317277776918,14.187227117738303,1918.1300506591797,83,0.012613709568767728
2016-05-17,1919.037290441713,14.187227117738303,1904.8500633239746,83,-0.006872570818433843
2016-05-18,1966.347265112123,14.187227117738303,1952.1600379943848,83,0.024652973085020458
2016-05-19,1943.9372271177383,14.187227117738303,1929.75,83,-0.01139678549765566
2016-05-20,1998.7172144529434,14.187227117738303,1984.529987335205,83,0.028179915776615383
2016-05-23,2028.597265112123,14.187227117738303,2014.4100379943848,83,0.014949613903914916
2016-05-24,2045.1971701261612,14.187227117738303,2031.0099430084229,83,0.008182947546821584
2016-05-25,2057.64729677411,14.187227117738303,2043.460069656372,83,0.006087494560331752
2016-05-26,2071.7573031065076,14.187227117738303,2057.5700759887695,83,0.006857349339956631
2016-05-27,2072.5871637937635,14.187227117738303,2058.3999366760254,83,0.00040055883283796057
2016-05-31,2065.947170126161,14.187227117738303,2051.759943008423,83,-0.0032037222769673024
2016-06-01,2109.937227117738,14.187227117738303,2095.75,83,0.021292924440507788
2016-06-02,2104.127252447328,14.187227117738303,2089.94002532959,83,-0.0027536244186500136
2016-06-03,2133.177284109315,14.187227117738303,2118.990056991577,83,0.013806214252583437
2016-06-06,2128.197170126161,14.187227117738303,2114.009943008423,83,-0.002334599201038179
2016-06-07,2177.167182790956,14.187227117738303,2162.979955673218,83,0.02301009199344617
2016-06-08,2199.5772207853406,14.187227117738303,2185.3899936676025,83,0.010293209530035652
2016-06-09,2191.2771891233533,14.187227117738303,2177.0899620056152,83,-0.0037734668206028665
2016-06-10,2160.5672777769178,14.187227117738303,2146.3800506591797,83,-0.014014617365099902
2016-06-13,2141.477157461366,14.187227117738303,2127.289930343628,83,-0.008835698157566352
2016-06-14,2136.4972017881482,14.187227117738303,2122.30997467041,83,-0.0023254769054465996
2016-06-15,2158.907239782533,14.187227117738303,2144.720012664795,83,0.010489149237185247
2016-06-16,2160.5672777769178,14.187227117738303,2146.3800506591797,83,0.0007689251134994635
2016-06-17,2159.7372587797254,14.187227117738303,2145.5500316619873,83,-0.0003841671609718933
2016-06-20,2202.89729677411,14.187227117738303,2188.710069656372,83,0.019983929905793563
2016-06-21,2221.157239782533,14.187227117738303,2206.970012664795,83,0.008289057794552024
2016-06-22,2217.0073031065076,14.187227117738303,2202.8200759887695,83,-0.0018683669042861561
2016-06-23,2239.417182790956,14.187227117738303,2225.229955673218,83,0.010108166830595122
2016-06-24,2145.627252447328,14.187227117738303,2131.44002532959,83,-0.04188140158268272
2016-06-27,2110.7672461149305,2110.7672461149305,0.0,0,-0.016247000168661985
2016-06-28,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-06-29,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-06-30,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-01,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-05,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-06,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-07,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-08,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-11,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-12,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-13,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-14,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-15,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-18,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-19,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-20,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-21,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-22,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-25,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-26,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-27,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-28,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-07-29,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-01,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-02,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-03,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-04,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-05,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-08,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-09,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-10,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-11,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-12,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-15,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-16,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-17,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-18,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-19,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-22,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-23,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-24,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-25,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-26,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-29,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-30,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-08-31,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-01,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-02,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-06,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-07,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-08,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-09,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-12,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-13,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-14,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-15,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-16,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-19,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-20,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-21,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-22,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-23,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-26,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-27,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-28,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-29,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-09-30,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-03,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-04,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-05,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-06,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-07,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-10,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-11,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-12,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-13,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-14,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-17,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-18,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-19,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-20,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-21,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-24,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-25,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-26,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-27,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-28,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-10-31,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-11-01,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-11-02,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-11-03,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-11-04,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-11-07,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-11-08,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-11-09,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-11-10,2110.7672461149305,2110.7672461149305,0.0,0,0.0
2016-11-11,2138.6825008046067,13.652479137126193,2125.0300216674805,71,0.013225169540155068
2016-11-14,2062.002506221477,13.652479137126193,2048.3500270843506,71,-0.03585384672773151
2016-11-15,2086.8525333058274,13.652479137126193,2073.200054168701,71,0.01205140488887535
2016-11-16,2133.712522472087,13.652479137126193,2120.060043334961,71,0.022454863685086535
2016-11-17,2106.022430385295,13.652479137126193,2092.369951248169,71,-0.012977423994639525
2016-11-18,2106.022430385295,13.652479137126193,2092.369951248169,71,0.0
2016-11-21,2118.8024520527756,13.652479137126193,2105.1499729156494,71,0.006068321724922221
2016-11-22,2137.262468303386,13.652479137126193,2123.6099891662598,71,0.008712476348479603
2016-11-23,2135.8424358021653,13.652479137126193,2122.189956665039,71,-0.0006644165245404121
2016-11-25,2119.512468303386,13.652479137126193,2105.8599891662598,71,-0.007645679861513877
2016-11-28,2119.512468303386,13.652479137126193,2105.8599891662598,71,0.0
2016-11-29,2111.702424968425,13.652479137126193,2098.049945831299,71,-0.0036848300973726378
2016-11-30,2121.642517055217,13.652479137126193,2107.990037918091,71,0.0047071462196861535
2016-12-01,2062.712522472087,2062.712522472087,0.0,0,-0.027775647456821817
2016-12-02,2079.389657645558,1.4696137002456453,2077.9200439453125,72,0.00808505062716347
2016-12-05,2090.90964665923,1.4696137002456453,2089.4400329589844,72,0.0055400819039927995
2016-12-06,2126.189630179738,1.4696137002456453,2124.720016479492,72,0.016873031112021764
2016-12-07,2156.429635672902,1.4696137002456453,2154.9600219726562,72,0.014222628623490996
2016-12-08,2164.3496796182144,1.4696137002456453,2162.8800659179688,72,0.003672757883816269
2016-12-09,2170.1096741250503,1.4696137002456453,2168.6400604248047,72,0.002661304945812626
2016-12-12,2154.2695862344253,1.4696137002456453,2152.7999725341797,72,-0.007299210763166308
2016-12-13,2187.389657645558,1.4696137002456453,2185.9200439453125,72,0.015374153551982017
2016-12-14,2152.1096741250503,1.4696137002456453,2150.6400604248047,72,-0.016128806039287125
2016-12-15,2172.9896027139175,1.4696137002456453,2171.519989013672,72,0.00970207459215855
2016-12-16,2124.0295807412613,1.4696137002456453,2122.5599670410156,72,-0.02253118096446871
2016-12-19,2108.90964665923,1.4696137002456453,2107.4400329589844,72,-0.0071185138941213255
2016-12-20,2111.789575248097,1.4696137002456453,2110.3199615478516,72,0.0013656007470159715
2016-12-21,2070.7495972207535,2070.7495972207535,0.0,0,-0.01943374401899034
2016-12-22,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2016-12-23,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2016-12-27,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2016-12-28,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2016-12-29,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2016-12-30,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-03,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-04,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-05,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-06,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-09,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-10,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-11,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-12,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-13,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-17,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-18,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-19,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-20,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-23,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-24,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-25,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-26,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-27,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-30,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-01-31,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-01,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-02,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-03,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-06,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-07,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-08,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-09,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-10,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-13,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-14,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-15,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-16,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-17,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-21,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-22,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-23,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-24,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-27,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-02-28,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-01,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-02,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-03,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-06,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-07,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-08,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-09,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-10,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-13,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-14,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-15,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-16,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-17,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-20,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-21,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-22,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-23,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-24,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-27,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-28,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-29,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-30,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-03-31,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-04-03,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-04-04,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-04-05,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-04-06,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-04-07,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-04-10,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-04-11,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-04-12,2070.7495972207535,2070.7495972207535,0.0,0,0.0
2017-04-13,2058.9843956671916,21.86440055000412,2037.1199951171875,64,-0.005681614797536372
2017-04-17,2071.784322425004,21.86440055000412,2049.919921875,64,0.006216621546403234
2017-04-18,2056.424459143754,21.86440055000412,2034.56005859375,64,-0.00741383314614108
2017-04-19,2044.9044396125041,21.86440055000412,2023.0400390625,64,-0.0056019658198612765
2017-04-20,2056.424459143754,21.86440055000412,2034.56005859375,64,0.005633524632296716
2017-04-21,2074.984517737504,21.86440055000412,2053.1201171875,64,0.009025402567657714
2017-04-24,2114.664449378129,21.86440055000412,2092.800048828125,64,0.019123001305036524
2017-04-25,2138.344381018754,21.86440055000412,2116.47998046875,64,0.011197961760594621
2017-04-26,2133.864400550004,21.86440055000412,2112.0,64,-0.0020950696756411036
2017-04-27,2135.144429846879,21.86440055000412,2113.280029296875,64,0.0005998644040103862
2017-04-28,2138.344381018754,21.86440055000412,2116.47998046875,64,0.0014987047841557022
2017-05-01,2159.464498206254,21.86440055000412,2137.60009765625,64,0.009876854904651955
2017-05-02,2193.384420081254,21.86440055000412,2171.52001953125,64,0.01570756171410803
2017-05-03,2216.424459143754,21.86440055000412,2194.56005859375,64,0.010504332415038453
2017-05-04,2206.824361487504,21.86440055000412,2184.9599609375,64,-0.004331344394186476
2017-05-05,2224.744283362504,21.86440055000412,2202.8798828125,64,0.008120230222092184
2017-05-08,2260.584371253129,21.86440055000412,2238.719970703125,64,0.01610975614530208
2017-05-09,2288.104390784379,21.86440055000412,2266.239990234375,64,0.012173851983235062
2017-05-10,2288.104390784379,21.86440055000412,2266.239990234375,64,0.0
2017-05-11,2297.704488440629,21.86440055000412,2275.840087890625,64,0.004195655449513502
2017-05-12,2285.544332190629,21.86440055000412,2263.679931640625,64,-0.005292306435042304
2017-05-15,2265.704488440629,21.86440055000412,2243.840087890625,64,-0.008680577082039842
2017-05-16,2263.784322425004,21.86440055000412,2241.919921875,64,-0.000847491817852486
2017-05-17,2224.744283362504,21.86440055000412,2202.8798828125,64,-0.017245476380311597
2017-05-18,2255.464498206254,21.86440055000412,2233.60009765625,64,0.013808425118108092
2017-05-19,2274.664449378129,21.86440055000412,2252.800048828125,64,0.00851263728032281
2017-05-22,2287.464498206254,21.86440055000412,2265.60009765625,64,0.005627225075603759
2017-05-23,2287.464498206254,21.86440055000412,2265.60009765625,64,0.0
2017-05-24,2295.144429846879,21.86440055000412,2273.280029296875,64,0.003357399271834538
2017-05-25,2298.344381018754,21.86440055000412,2276.47998046875,64,0.0013942264940984828
2017-05-26,2294.504293128129,21.86440055000412,2272.639892578125,64,-0.0016708061343368996
2017-05-30,2311.784322425004,21.86440055000412,2289.919921875,64,0.007531051194206606
2017-05-31,2284.904439612504,21.86440055000412,2263.0400390625,64,-0.011627331560196574
2017-06-01,2318.824361487504,21.86440055000412,2296.9599609375,64,0.014845225597597711
2017-06-02,2337.384420081254,21.86440055000412,2315.52001953125,64,0.008004081249967543
2017-06-05,2350.824361487504,21.86440055000412,2328.9599609375,64,0.0057499918673125094
2017-06-06,2353.384420081254,21.86440055000412,2331.52001953125,64,0.0010890046213958282
2017-06-07,2355.304341956254,21.86440055000412,2333.43994140625,64,0.0008158131151958514
2017-06-08,2378.984517737504,21.86440055000412,2357.1201171875,64,0.01005397704212685
2017-06-09,2312.424459143754,21.86440055000412,2290.56005859375,64,-0.027978348785998364
2017-06-12,2277.224507971879,21.86440055000412,2255.360107421875,64,-0.015222097756615538
2017-06-13,2303.464498206254,2303.464498206254,0.0,0,0.011522794587234042
2017-06-14,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-15,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-16,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-19,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-20,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-21,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-22,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-23,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-26,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-27,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-28,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-29,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-06-30,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-03,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-05,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-06,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-07,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-10,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-11,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-12,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-13,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-14,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-17,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-18,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-19,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-20,2303.464498206254,2303.464498206254,0.0,0,0.0
2017-07-21,2303.464498206254,2303.464498206254,0.0,0,0.0
